.draw,parameter,estimate
3363,p_h2h_desantis,0.5175984982239102
3363,p_multi_trump,0.4671859648170857
3363,p_multi_desantis,0.3418293450566016
3363,p_multi_other,0.1909846901263126
3363,p_switch_trump,0.0796688831389618
3363,p_switch_desantis,0.9203311168610383
3364,p_h2h_trump,0.4752496650520651
3364,p_h2h_desantis,0.5247503349479349
3364,p_multi_trump,0.46578228745018807
3364,p_multi_desantis,0.34760129354836505
3364,p_multi_other,0.18661641900144685
3364,p_switch_trump,0.05073175046727071
3364,p_switch_desantis,0.9492682495327293
3365,p_h2h_trump,0.4939321027985142
3365,p_h2h_desantis,0.5060678972014858
3365,p_multi_trump,0.4662090240637462
3365,p_multi_desantis,0.344962199685717
3365,p_multi_other,0.18882877625053676
3365,p_switch_trump,0.14681596356894874
3365,p_switch_desantis,0.8531840364310512
3366,p_h2h_trump,0.49113508181282217
3366,p_h2h_desantis,0.5088649181871778
3366,p_multi_trump,0.4604098313293475
3366,p_multi_desantis,0.347497750416384
3366,p_multi_other,0.1920924182542685
3366,p_switch_trump,0.15995035495260598
3366,p_switch_desantis,0.840049645047394
3367,p_h2h_trump,0.4796473430448132
3367,p_h2h_desantis,0.5203526569551868
3367,p_multi_trump,0.44754803150930017
3367,p_multi_desantis,0.3595520345548809
3367,p_multi_other,0.19289993393581903
3367,p_switch_trump,0.16640395297487776
3367,p_switch_desantis,0.8335960470251221
3368,p_h2h_trump,0.48764595793491
3368,p_h2h_desantis,0.51235404206509
3368,p_multi_trump,0.46545485838546
3368,p_multi_desantis,0.3411529409796953
3368,p_multi_other,0.19339220063484472
3368,p_switch_trump,0.11474661065236197
3368,p_switch_desantis,0.885253389347638
3369,p_h2h_trump,0.4852380162010608
3369,p_h2h_desantis,0.5147619837989391
3369,p_multi_trump,0.45702726110194747
3369,p_multi_desantis,0.34337862312058853
3369,p_multi_other,0.19959411577746392
3369,p_switch_trump,0.14134061512397844
3369,p_switch_desantis,0.8586593848760217
3370,p_h2h_trump,0.4848503757115905
3370,p_h2h_desantis,0.5151496242884095
3370,p_multi_trump,0.46082749077950896
3370,p_multi_desantis,0.34294767174618745
3370,p_multi_other,0.1962248374743035
3370,p_switch_trump,0.12242530171659559
3370,p_switch_desantis,0.8775746982834045
3371,p_h2h_trump,0.4821703542577677
3371,p_h2h_desantis,0.5178296457422322
3371,p_multi_trump,0.45458812053421804
3371,p_multi_desantis,0.3452983408541217
3371,p_multi_other,0.20011353861166023
3371,p_switch_trump,0.13783292182482315
3371,p_switch_desantis,0.8621670781751769
3372,p_h2h_trump,0.4920666360042406
3372,p_h2h_desantis,0.5079333639957594
3372,p_multi_trump,0.45783351523241844
3372,p_multi_desantis,0.3419928182457453
3372,p_multi_other,0.2001736665218363
3372,p_switch_trump,0.17101710413086627
3372,p_switch_desantis,0.8289828958691338
3373,p_h2h_trump,0.48686178240285544
3373,p_h2h_desantis,0.5131382175971446
3373,p_multi_trump,0.466267688240791
3373,p_multi_desantis,0.3445905714597357
3373,p_multi_other,0.18914174029947337
3373,p_switch_trump,0.10888180540930428
3373,p_switch_desantis,0.8911181945906959
3374,p_h2h_trump,0.4932421248352526
3374,p_h2h_desantis,0.5067578751647475
3374,p_multi_trump,0.4554020857648134
3374,p_multi_desantis,0.3565065214307953
3374,p_multi_other,0.1880913928043913
3374,p_switch_trump,0.20117900402700278
3374,p_switch_desantis,0.7988209959729972
3375,p_h2h_trump,0.4723594821088945
3375,p_h2h_desantis,0.5276405178911054
3375,p_multi_trump,0.45839993149160485
3375,p_multi_desantis,0.3405870230696657
3375,p_multi_other,0.20101304543872936
3375,p_switch_trump,0.06944599335242978
3375,p_switch_desantis,0.9305540066475704
3376,p_h2h_trump,0.4720743598600951
3376,p_h2h_desantis,0.527925640139905
3376,p_multi_trump,0.4579877994274044
3376,p_multi_desantis,0.3415389899205638
3376,p_multi_other,0.20047321065203183
3376,p_switch_trump,0.0702665477690244
3376,p_switch_desantis,0.9297334522309755
3377,p_h2h_trump,0.4764839661083062
3377,p_h2h_desantis,0.5235160338916938
3377,p_multi_trump,0.4610446012186541
3377,p_multi_desantis,0.3480869445540947
3377,p_multi_other,0.19086845422725116
3377,p_switch_trump,0.08089008187424059
3377,p_switch_desantis,0.9191099181257595
3378,p_h2h_trump,0.47580801641611487
3378,p_h2h_desantis,0.5241919835838851
3378,p_multi_trump,0.4595215468669262
3378,p_multi_desantis,0.3489628628454291
3378,p_multi_other,0.19151559028764467
3378,p_switch_trump,0.08503991515639726
3378,p_switch_desantis,0.9149600848436027
3379,p_h2h_trump,0.4838603323258339
3379,p_h2h_desantis,0.5161396676741661
3379,p_multi_trump,0.4746633351724406
3379,p_multi_desantis,0.3340131606552103
3379,p_multi_other,0.19132350417234906
3379,p_switch_trump,0.04807039884189258
3379,p_switch_desantis,0.9519296011581075
3380,p_h2h_trump,0.49855804886364874
3380,p_h2h_desantis,0.5014419511363513
3380,p_multi_trump,0.4563347692155142
3380,p_multi_desantis,0.34967568419334005
3380,p_multi_other,0.19398954659114576
3380,p_switch_trump,0.2176574995410694
3380,p_switch_desantis,0.7823425004589306
3381,p_h2h_trump,0.4966069093892374
3381,p_h2h_desantis,0.5033930906107627
3381,p_multi_trump,0.4546061807439912
3381,p_multi_desantis,0.35032803198476753
3381,p_multi_other,0.19506578727124135
3381,p_switch_trump,0.2153157108316679
3381,p_switch_desantis,0.7846842891683321
3382,p_h2h_trump,0.4762060011404314
3382,p_h2h_desantis,0.5237939988595688
3382,p_multi_trump,0.4636766160063869
3382,p_multi_desantis,0.34315470871155684
3382,p_multi_other,0.19316867528205636
3382,p_switch_trump,0.06486240647325259
3382,p_switch_desantis,0.9351375935267474
3383,p_h2h_trump,0.479085942622079
3383,p_h2h_desantis,0.520914057377921
3383,p_multi_trump,0.4605957482083915
3383,p_multi_desantis,0.35209406180195835
3383,p_multi_other,0.18731018998965016
3383,p_switch_trump,0.0987143006726391
3383,p_switch_desantis,0.9012856993273608
3384,p_h2h_trump,0.49142742091787395
3384,p_h2h_desantis,0.508572579082126
3384,p_multi_trump,0.470471128300853
3384,p_multi_desantis,0.34359233929174204
3384,p_multi_other,0.18593653240740496
3384,p_switch_trump,0.11270669806352866
3384,p_switch_desantis,0.8872933019364714
3385,p_h2h_trump,0.4827176208532251
3385,p_h2h_desantis,0.5172823791467749
3385,p_multi_trump,0.46317229676771704
3385,p_multi_desantis,0.3435056120948539
3385,p_multi_other,0.19332209113742901
3385,p_switch_trump,0.10110238292225836
3385,p_switch_desantis,0.8988976170777416
3386,p_h2h_trump,0.49034402694078866
3386,p_h2h_desantis,0.5096559730592114
3386,p_multi_trump,0.4562914392067116
3386,p_multi_desantis,0.3479378792009224
3386,p_multi_other,0.19577068159236605
3386,p_switch_trump,0.17394120231435556
3386,p_switch_desantis,0.8260587976856445
3387,p_h2h_trump,0.4891159089557797
3387,p_h2h_desantis,0.5108840910442203
3387,p_multi_trump,0.4623276709374961
3387,p_multi_desantis,0.3442597068864079
3387,p_multi_other,0.193412622176096
3387,p_switch_trump,0.13850304968149277
3387,p_switch_desantis,0.8614969503185073
3388,p_h2h_trump,0.4820046841221942
3388,p_h2h_desantis,0.5179953158778057
3388,p_multi_trump,0.4605350438032755
3388,p_multi_desantis,0.3450947528995151
3388,p_multi_other,0.19437020329720936
3388,p_switch_trump,0.11045746701252218
3388,p_switch_desantis,0.8895425329874778
3389,p_h2h_trump,0.5021369447339782
3389,p_h2h_desantis,0.49786305526602187
3389,p_multi_trump,0.45918577896224755
3389,p_multi_desantis,0.34899285979479155
3389,p_multi_other,0.19182136124296098
3389,p_switch_trump,0.2239123186980656
3389,p_switch_desantis,0.7760876813019343
3390,p_h2h_trump,0.47201445100069017
3390,p_h2h_desantis,0.5279855489993097
3390,p_multi_trump,0.4589129845110924
3390,p_multi_desantis,0.3433212798515841
3390,p_multi_other,0.19776573563732341
3390,p_switch_trump,0.06624740351192146
3390,p_switch_desantis,0.9337525964880784
3391,p_h2h_trump,0.486560494980312
3391,p_h2h_desantis,0.5134395050196879
3391,p_multi_trump,0.45980001723619623
3391,p_multi_desantis,0.34709723719354507
3391,p_multi_other,0.19310274557025867
3391,p_switch_trump,0.1385815497604058
3391,p_switch_desantis,0.8614184502395943
3392,p_h2h_trump,0.49509299566949405
3392,p_h2h_desantis,0.504907004330506
3392,p_multi_trump,0.4571258724033523
3392,p_multi_desantis,0.34690910962109966
3392,p_multi_other,0.19596501797554805
3392,p_switch_trump,0.19374439202653612
3392,p_switch_desantis,0.8062556079734639
3393,p_h2h_trump,0.4751234528124766
3393,p_h2h_desantis,0.5248765471875233
3393,p_multi_trump,0.460722841269089
3393,p_multi_desantis,0.3402389087310367
3393,p_multi_other,0.1990382499998742
3393,p_switch_trump,0.07235097547027611
3393,p_switch_desantis,0.9276490245297239
3394,p_h2h_trump,0.49398648227515735
3394,p_h2h_desantis,0.5060135177248425
3394,p_multi_trump,0.45991937219284335
3394,p_multi_desantis,0.3423431368121697
3394,p_multi_other,0.19773749099498683
3394,p_switch_trump,0.17228452687901097
3394,p_switch_desantis,0.8277154731209889
3395,p_h2h_trump,0.4836796182773453
3395,p_h2h_desantis,0.5163203817226547
3395,p_multi_trump,0.45704423980441933
3395,p_multi_desantis,0.3476646357497297
3395,p_multi_other,0.19529112444585098
3395,p_switch_trump,0.1363880644781236
3395,p_switch_desantis,0.8636119355218763
3396,p_h2h_trump,0.49144848816473186
3396,p_h2h_desantis,0.5085515118352681
3396,p_multi_trump,0.46521896872575613
3396,p_multi_desantis,0.33913957932928096
3396,p_multi_other,0.19564145194496285
3396,p_switch_trump,0.13406933540012025
3396,p_switch_desantis,0.8659306645998798
3397,p_h2h_trump,0.4905406995494949
3397,p_h2h_desantis,0.509459300450505
3397,p_multi_trump,0.45856687525762246
3397,p_multi_desantis,0.3459172214743383
3397,p_multi_other,0.1955159032680392
3397,p_switch_trump,0.16353567028273142
3397,p_switch_desantis,0.8364643297172687
3398,p_h2h_trump,0.47672816592968964
3398,p_h2h_desantis,0.5232718340703103
3398,p_multi_trump,0.4550115440238961
3398,p_multi_desantis,0.34857487293035
3398,p_multi_other,0.19641358304575385
3398,p_switch_trump,0.11056578455032164
3398,p_switch_desantis,0.8894342154496784
3399,p_h2h_trump,0.48261874772989716
3399,p_h2h_desantis,0.5173812522701028
3399,p_multi_trump,0.46415974398565035
3399,p_multi_desantis,0.34199886956517705
3399,p_multi_other,0.19384138644917254
3399,p_switch_trump,0.09522736131010366
3399,p_switch_desantis,0.9047726386898963
3400,p_h2h_trump,0.4845133545583075
3400,p_h2h_desantis,0.5154866454416925
3400,p_multi_trump,0.46376847697276946
3400,p_multi_desantis,0.34186860759239496
3400,p_multi_other,0.19436291543483558
3400,p_switch_trump,0.10673269403850452
3400,p_switch_desantis,0.8932673059614955
3401,p_h2h_trump,0.487930534064624
3401,p_h2h_desantis,0.5120694659353762
3401,p_multi_trump,0.4610832004706671
3401,p_multi_desantis,0.34217720499430554
3401,p_multi_other,0.19673959453502748
3401,p_switch_trump,0.13646126321144272
3401,p_switch_desantis,0.8635387367885572
3402,p_h2h_trump,0.49070717758096866
3402,p_h2h_desantis,0.5092928224190314
3402,p_multi_trump,0.4607256031225487
3402,p_multi_desantis,0.34757946629957753
3402,p_multi_other,0.1916949305778738
3402,p_switch_trump,0.156402542143598
3402,p_switch_desantis,0.84359745785640206
3403,p_h2h_trump,0.48662321346603665
3403,p_h2h_desantis,0.5133767865339632
3403,p_multi_trump,0.4617984728383544
3403,p_multi_desantis,0.3452861850258451
3403,p_multi_other,0.19291534213580036
3403,p_switch_trump,0.1286820444286239
3403,p_switch_desantis,0.871317955571376
3404,p_h2h_trump,0.4894938488414015
3404,p_h2h_desantis,0.5105061511585985
3404,p_multi_trump,0.46085235693677207
3404,p_multi_desantis,0.34401166942396283
3404,p_multi_other,0.19513597363926513
3404,p_switch_trump,0.14677709788958268
3404,p_switch_desantis,0.8532229021104174
3405,p_h2h_trump,0.4918250300410011
3405,p_h2h_desantis,0.5081749699589988
3405,p_multi_trump,0.46840080488668423
3405,p_multi_desantis,0.3393731311906036
3405,p_multi_other,0.19222606392271213
3405,p_switch_trump,0.12185769544620655
3405,p_switch_desantis,0.8781423045537934
3406,p_h2h_trump,0.47983075719602736
3406,p_h2h_desantis,0.5201692428039727
3406,p_multi_trump,0.4566583571736841
3406,p_multi_desantis,0.351029615326919
3406,p_multi_other,0.192312027499397
3406,p_switch_trump,0.1204937638256449
3406,p_switch_desantis,0.8795062361743551
3407,p_h2h_trump,0.4841252417811243
3407,p_h2h_desantis,0.5158747582188756
3407,p_multi_trump,0.4642157461111058
3407,p_multi_desantis,0.3409948172304753
3407,p_multi_other,0.1947894366584189
3407,p_switch_trump,0.10221034575366451
3407,p_switch_desantis,0.8977896542463355
3408,p_h2h_trump,0.4861855429202025
3408,p_h2h_desantis,0.5138144570797976
3408,p_multi_trump,0.4555424382616913
3408,p_multi_desantis,0.3489244593452505
3408,p_multi_other,0.19553310239305832
3408,p_switch_trump,0.15671568794992485
3408,p_switch_desantis,0.8432843120500751
3409,p_h2h_trump,0.48784089221604565
3409,p_h2h_desantis,0.5121591077839543
3409,p_multi_trump,0.4633981233349894
3409,p_multi_desantis,0.3414668634614755
3409,p_multi_other,0.19513501320353513
3409,p_switch_trump,0.12526080522290098
3409,p_switch_desantis,0.8747391947770989
3410,p_h2h_trump,0.48917349725811754
3410,p_h2h_desantis,0.5108265027418825
3410,p_multi_trump,0.45486745909027587
3410,p_multi_desantis,0.34587223732481553
3410,p_multi_other,0.19926030358490857
3410,p_switch_trump,0.1721669472074412
3410,p_switch_desantis,0.8278330527925588
3411,p_h2h_trump,0.4991431417748634
3411,p_h2h_desantis,0.5008568582251365
3411,p_multi_trump,0.4577480998994035
3411,p_multi_desantis,0.3437158609691116
3411,p_multi_other,0.19853603913148477
3411,p_switch_trump,0.20850139882182867
3411,p_switch_desantis,0.7914986011781713
3412,p_h2h_trump,0.4825934375837461
3412,p_h2h_desantis,0.5174065624162538
3412,p_multi_trump,0.4668494143527977
3412,p_multi_desantis,0.3408622137075904
3412,p_multi_other,0.19228837193961187
3412,p_switch_trump,0.08187714666330864
3412,p_switch_desantis,0.9181228533366914
3413,p_h2h_trump,0.48466689353057185
3413,p_h2h_desantis,0.5153331064694282
3413,p_multi_trump,0.4597343813130383
3413,p_multi_desantis,0.34949166157773376
3413,p_multi_other,0.190773957109228
3413,p_switch_trump,0.13069138259400045
3413,p_switch_desantis,0.8693086174059995
3414,p_h2h_trump,0.4908038422910298
3414,p_h2h_desantis,0.5091961577089702
3414,p_multi_trump,0.45699662125343565
3414,p_multi_desantis,0.35213070383871287
3414,p_multi_other,0.19087267490785148
3414,p_switch_trump,0.17711922910870004
3414,p_switch_desantis,0.8228807708913
3415,p_h2h_trump,0.4746440109711112
3415,p_h2h_desantis,0.5253559890288888
3415,p_multi_trump,0.46404648138821475
3415,p_multi_desantis,0.3399298484694985
3415,p_multi_other,0.19602367014228675
3415,p_switch_trump,0.05406249957060842
3415,p_switch_desantis,0.9459375004293916
3416,p_h2h_trump,0.4767025307056789
3416,p_h2h_desantis,0.5232974692943211
3416,p_multi_trump,0.4630487257204694
3416,p_multi_desantis,0.3408667084065404
3416,p_multi_other,0.1960845658729902
3416,p_switch_trump,0.06963222691404217
3416,p_switch_desantis,0.9303677730859579
3417,p_h2h_trump,0.49191850734018755
3417,p_h2h_desantis,0.5080814926598124
3417,p_multi_trump,0.460529360999132
3417,p_multi_desantis,0.3408409019687131
3417,p_multi_other,0.19862973703215492
3417,p_switch_trump,0.15802843426195634
3417,p_switch_desantis,0.8419715657380437
3418,p_h2h_trump,0.4787912163345147
3418,p_h2h_desantis,0.5212087836654853
3418,p_multi_trump,0.4565832604697326
3418,p_multi_desantis,0.3464994933669118
3418,p_multi_other,0.19691724616335565
3418,p_switch_trump,0.11277811515990419
3418,p_switch_desantis,0.8872218848400958
3419,p_h2h_trump,0.48022472863721577
3419,p_h2h_desantis,0.5197752713627841
3419,p_multi_trump,0.4565195456146085
3419,p_multi_desantis,0.34515870853439373
3419,p_multi_other,0.19832174585099763
3419,p_switch_trump,0.11952891459727936
3419,p_switch_desantis,0.8804710854027206
3420,p_h2h_trump,0.49151284555174724
3420,p_h2h_desantis,0.5084871544482529
3420,p_multi_trump,0.46119264990914444
3420,p_multi_desantis,0.33865808561343425
3420,p_multi_other,0.20014926447742135
3420,p_switch_trump,0.15148791938739883
3420,p_switch_desantis,0.8485120806126013
3421,p_h2h_trump,0.4821946552125853
3421,p_h2h_desantis,0.5178053447874147
3421,p_multi_trump,0.4539685473966942
3421,p_multi_desantis,0.34950615511577154
3421,p_multi_other,0.19652529748753433
3421,p_switch_trump,0.1436258241394165
3421,p_switch_desantis,0.8563741758605834
3422,p_h2h_trump,0.486992297895146
3422,p_h2h_desantis,0.5130077021048541
3422,p_multi_trump,0.45671721441122354
3422,p_multi_desantis,0.3476175279345677
3422,p_multi_other,0.19566525765420886
3422,p_switch_trump,0.15472896847853454
3422,p_switch_desantis,0.8452710315214654
3423,p_h2h_trump,0.4857454674647777
3423,p_h2h_desantis,0.5142545325352224
3423,p_multi_trump,0.4554600441811427
3423,p_multi_desantis,0.3486205100543176
3423,p_multi_other,0.1959194457645397
3423,p_switch_trump,0.15458099713099788
3423,p_switch_desantis,0.8454190028690022
3424,p_h2h_trump,0.49310113620532703
3424,p_h2h_desantis,0.5068988637946729
3424,p_multi_trump,0.46377478116463045
3424,p_multi_desantis,0.3408545137549676
3424,p_multi_other,0.19537070508040183
3424,p_switch_trump,0.15010620465656693
3424,p_switch_desantis,0.849893795343433
3425,p_h2h_trump,0.4947614259312909
3425,p_h2h_desantis,0.505238574068709
3425,p_multi_trump,0.4577738435666454
3425,p_multi_desantis,0.3497871939753259
3425,p_multi_other,0.19243896245802858
3425,p_switch_trump,0.19220422877052568
3425,p_switch_desantis,0.8077957712294743
3426,p_h2h_trump,0.48663340284153755
3426,p_h2h_desantis,0.5133665971584624
3426,p_multi_trump,0.46656248636590497
3426,p_multi_desantis,0.3412590503017284
3426,p_multi_other,0.19217846333236666
3426,p_switch_trump,0.10443894767188636
3426,p_switch_desantis,0.8955610523281137
3427,p_h2h_trump,0.4752488048457555
3427,p_h2h_desantis,0.5247511951542444
3427,p_multi_trump,0.46006286349530334
3427,p_multi_desantis,0.34886064763028496
3427,p_multi_other,0.1910764888744116
3427,p_switch_trump,0.07947571906888744
3427,p_switch_desantis,0.9205242809311125
3428,p_h2h_trump,0.48285097151293954
3428,p_h2h_desantis,0.5171490284870605
3428,p_multi_trump,0.4512624845654097
3428,p_multi_desantis,0.34946059300694826
3428,p_multi_other,0.199276922427642
3428,p_switch_trump,0.158515529860211
3428,p_switch_desantis,0.8414844701397891
3429,p_h2h_trump,0.4848449461692005
3429,p_h2h_desantis,0.5151550538307995
